"","set_num","part_num","color_id","quantity","name_set","year","theme_id","name_theme","parent_id"
"334","75101-1","3666",72,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"335","75101-1","3794b",71,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"336","75101-1","60470b",0,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"337","75101-1","60478",4,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"338","75101-1","60478",71,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"339","75101-1","60479",0,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"340","75101-1","6141",0,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"341","75101-1","63868",1,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"342","75101-1","6636",0,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"343","75101-1","73983",0,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"344","75101-1","87609",71,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"345","75101-1","92280",0,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"346","75101-1","99780",71,8,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"347","75261-1","10201",0,8,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"348","75261-1","6141",71,8,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"349","75261-1","63868",72,8,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"350","75241-1","15068",15,8,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"351","75241-1","15068",71,8,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"352","75241-1","6141",36,8,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"353","75244-1","27925",320,8,"Tantive IV",2019,158,"Star Wars",NA
"354","75244-1","3022",19,8,"Tantive IV",2019,158,"Star Wars",NA
"355","75244-1","3062b",0,8,"Tantive IV",2019,158,"Star Wars",NA
"356","75244-1","32000",72,8,"Tantive IV",2019,158,"Star Wars",NA
"357","75244-1","32124",15,8,"Tantive IV",2019,158,"Star Wars",NA
"358","75244-1","34076",71,8,"Tantive IV",2019,158,"Star Wars",NA
"359","75244-1","3666",15,8,"Tantive IV",2019,158,"Star Wars",NA
"360","75244-1","3678b",15,8,"Tantive IV",2019,158,"Star Wars",NA
"361","75244-1","3710",71,8,"Tantive IV",2019,158,"Star Wars",NA
"362","75244-1","41740",15,8,"Tantive IV",2019,158,"Star Wars",NA
"363","75244-1","59426",72,8,"Tantive IV",2019,158,"Star Wars",NA
"364","75244-1","60471",71,8,"Tantive IV",2019,158,"Star Wars",NA
"365","75244-1","60897",72,8,"Tantive IV",2019,158,"Star Wars",NA
"366","75244-1","93274",72,8,"Tantive IV",2019,158,"Star Wars",NA
"367","75244-1","99207",71,8,"Tantive IV",2019,158,"Star Wars",NA
"368","75253-1","11477",15,8,"Droid Commander",2019,158,"Star Wars",NA
"369","75253-1","32123b",71,8,"Droid Commander",2019,158,"Star Wars",NA
"370","75253-1","3660",15,8,"Droid Commander",2019,158,"Star Wars",NA
"371","75253-1","3701",14,8,"Droid Commander",2019,158,"Star Wars",NA
"372","75253-1","59900",0,8,"Droid Commander",2019,158,"Star Wars",NA
"373","75253-1","6005",15,8,"Droid Commander",2019,158,"Star Wars",NA
"374","75094-1","3004",15,7,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"375","75094-1","3460",15,7,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"376","75046-1","3710",272,7,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"377","8010-1","3706",0,7,"Darth Vader™",2002,158,"Star Wars",NA
"378","8010-1","4274",7,7,"Darth Vader™",2002,158,"Star Wars",NA
"379","7194-1","2420",19,7,"Yoda",2002,158,"Star Wars",NA
"380","7194-1","3010",484,7,"Yoda",2002,158,"Star Wars",NA
"381","75043-1","3023",0,7,"AT-AP",2014,158,"Star Wars",NA
"382","75043-1","32013",71,7,"AT-AP",2014,158,"Star Wars",NA
"383","8007-1","2723",0,7,"C-3PO™",2001,158,"Star Wars",NA
"384","8007-1","32073",0,7,"C-3PO™",2001,158,"Star Wars",NA
"385","8007-1","3706",0,7,"C-3PO™",2001,158,"Star Wars",NA
"386","911616-1","85984",70,7,"MTT",2016,158,"Star Wars",NA
"387","75037-1","4286",71,7,"Battle on Saleucami",2014,158,"Star Wars",NA
"388","7958-2","54200",4,7,"Advent Calendar 2011 Star Wars (Day  1) - Republic Cruiser",2011,225,"Star Wars",217
"389","8001-1","32140",19,7,"Battle Droid",2000,158,"Star Wars",NA
"390","75050-1","3710",72,7,"B-Wing",2014,158,"Star Wars",NA
"391","75104-1","3021",72,7,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"392","75104-1","92593",72,7,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"393","75178-1","3022",71,7,"Jakku Quadjumper",2017,158,"Star Wars",NA
"394","75178-1","3023",72,7,"Jakku Quadjumper",2017,158,"Star Wars",NA
"395","75195-1","99780",0,7,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"396","75201-1","98138",36,7,"First Order AT-ST",2018,158,"Star Wars",NA
"397","75261-1","15573",72,7,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"398","75261-1","2412b",72,7,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"399","75261-1","27261",0,7,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"400","75261-1","6141",36,7,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"401","75241-1","2654",15,7,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"402","75241-1","3040b",15,7,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"403","75241-1","3068b",71,7,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"404","75244-1","25269",71,7,"Tantive IV",2019,158,"Star Wars",NA
"405","75244-1","30166",15,7,"Tantive IV",2019,158,"Star Wars",NA
"406","75244-1","3032",15,7,"Tantive IV",2019,158,"Star Wars",NA
"407","75244-1","32028",15,7,"Tantive IV",2019,158,"Star Wars",NA
"408","75244-1","3795",0,7,"Tantive IV",2019,158,"Star Wars",NA
"409","75244-1","85984",15,7,"Tantive IV",2019,158,"Star Wars",NA
"410","75253-1","2412b",179,7,"Droid Commander",2019,158,"Star Wars",NA
"411","75253-1","2412b",72,7,"Droid Commander",2019,158,"Star Wars",NA
"412","75253-1","3039",15,7,"Droid Commander",2019,158,"Star Wars",NA
"413","75253-1","3460",15,7,"Droid Commander",2019,158,"Star Wars",NA
"414","75253-1","6091",3,7,"Droid Commander",2019,158,"Star Wars",NA
"415","75094-1","11458",15,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"416","75094-1","15068",15,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"417","75094-1","15100",0,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"418","75094-1","2412b",72,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"419","75094-1","2654",15,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"420","75094-1","3022",72,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"421","75094-1","3023",71,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"422","75094-1","3069b",15,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"423","75094-1","3665",15,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"424","75094-1","3795",71,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"425","75094-1","60897",71,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"426","75094-1","87079",71,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"427","75094-1","87079",15,6,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"428","75046-1","14137",0,6,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"429","75046-1","3005",272,6,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"430","75046-1","3024",272,6,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"431","75046-1","3623",4,6,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"432","75046-1","43093",1,6,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"433","75046-1","6541",71,6,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"434","8010-1","3749",7,6,"Darth Vader™",2002,158,"Star Wars",NA
"435","8010-1","41678",0,6,"Darth Vader™",2002,158,"Star Wars",NA
"436","7194-1","3010",378,6,"Yoda",2002,158,"Star Wars",NA
"437","7194-1","3062b",8,6,"Yoda",2002,158,"Star Wars",NA
"438","7194-1","4286",7,6,"Yoda",2002,158,"Star Wars",NA
"439","75097-1","3062b",70,6,"Star Wars Advent Calendar",2015,209,"Star Wars",207
"440","75097-1","6141",34,6,"Star Wars Advent Calendar",2015,209,"Star Wars",207
"441","75043-1","2450",72,6,"AT-AP",2014,158,"Star Wars",NA
"442","75043-1","3021",72,6,"AT-AP",2014,158,"Star Wars",NA
"443","75043-1","32140",72,6,"AT-AP",2014,158,"Star Wars",NA
"444","75043-1","3460",72,6,"AT-AP",2014,158,"Star Wars",NA
"445","75043-1","3710",71,6,"AT-AP",2014,158,"Star Wars",NA
"446","75043-1","43898",72,6,"AT-AP",2014,158,"Star Wars",NA
"447","75043-1","60484",71,6,"AT-AP",2014,158,"Star Wars",NA
"448","75043-1","62462",71,6,"AT-AP",2014,158,"Star Wars",NA
"449","75043-1","6587",28,6,"AT-AP",2014,158,"Star Wars",NA
"450","8007-1","32013",0,6,"C-3PO™",2001,158,"Star Wars",NA
"451","8007-1","32184",0,6,"C-3PO™",2001,158,"Star Wars",NA
"452","8007-1","3705",0,6,"C-3PO™",2001,158,"Star Wars",NA
"453","75101-1","2780",0,6,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"454","75101-1","3024",0,6,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"455","75107-1","32062",4,6,"Jango Fett",2015,158,"Star Wars",NA
"456","75107-1","43093",1,6,"Jango Fett",2015,158,"Star Wars",NA
"457","75037-1","3794b",320,6,"Battle on Saleucami",2014,158,"Star Wars",NA
"458","75146-1","11090",15,6,"Advent Calendar 2016 Star Wars",2016,209,"Star Wars",207
"459","75146-1","3024",28,6,"Advent Calendar 2016 Star Wars",2016,209,"Star Wars",207
"460","75146-1","6141",15,6,"Advent Calendar 2016 Star Wars",2016,209,"Star Wars",207
"461","comcon019-1","3023",72,6,"Darth Maul’s Sith Infiltrator - Mini - San Diego Comic-Con 2012 Exclusive",2012,158,"Star Wars",NA
"462","comcon019-1","51739",72,6,"Darth Maul’s Sith Infiltrator - Mini - San Diego Comic-Con 2012 Exclusive",2012,158,"Star Wars",NA
"463","8001-1","32056",19,6,"Battle Droid",2000,158,"Star Wars",NA
"464","8001-1","32177",19,6,"Battle Droid",2000,158,"Star Wars",NA
"465","8001-1","3705",0,6,"Battle Droid",2000,158,"Star Wars",NA
"466","8001-1","3706",0,6,"Battle Droid",2000,158,"Star Wars",NA
"467","8001-1","3749",7,6,"Battle Droid",2000,158,"Star Wars",NA
"468","8001-1","4274",7,6,"Battle Droid",2000,158,"Star Wars",NA
"469","8001-1","6536",19,6,"Battle Droid",2000,158,"Star Wars",NA
"470","75050-1","12825",72,6,"B-Wing",2014,158,"Star Wars",NA
"471","75050-1","2877",71,6,"B-Wing",2014,158,"Star Wars",NA
"472","75050-1","3020",71,6,"B-Wing",2014,158,"Star Wars",NA
"473","75050-1","3021",72,6,"B-Wing",2014,158,"Star Wars",NA
"474","75050-1","30541",0,6,"B-Wing",2014,158,"Star Wars",NA
"475","75050-1","3666",0,6,"B-Wing",2014,158,"Star Wars",NA
"476","75050-1","3794b",72,6,"B-Wing",2014,158,"Star Wars",NA
"477","75050-1","44302a",0,6,"B-Wing",2014,158,"Star Wars",NA
"478","75050-1","44676",72,6,"B-Wing",2014,158,"Star Wars",NA
"479","75050-1","93273",71,6,"B-Wing",2014,158,"Star Wars",NA
"480","75104-1","11214",72,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"481","75104-1","11477",72,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"482","75104-1","15712",72,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"483","75104-1","3033",72,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"484","75104-1","3035",72,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"485","75104-1","3623",72,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"486","75104-1","3660",72,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"487","75104-1","4287a",72,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"488","75104-1","6141",179,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"489","75104-1","6558",1,6,"Kylo Ren's Command Shuttle",2015,158,"Star Wars",NA
"490","75175-1","32062",4,6,"A-Wing Starfighter",2017,158,"Star Wars",NA
"491","75175-1","32064a",72,6,"A-Wing Starfighter",2017,158,"Star Wars",NA
"492","75178-1","6141",46,6,"Jakku Quadjumper",2017,158,"Star Wars",NA
"493","75178-1","63868",70,6,"Jakku Quadjumper",2017,158,"Star Wars",NA
"494","75195-1","54200",71,6,"Ski Speeder vs First Order Walker Microfighter",2018,158,"Star Wars",NA
"495","75198-1","99780",72,6,"Tatooine Battle Pack",2018,158,"Star Wars",NA
"496","75201-1","18674",72,6,"First Order AT-ST",2018,158,"Star Wars",NA
"497","75201-1","2412b",72,6,"First Order AT-ST",2018,158,"Star Wars",NA
"498","75201-1","3710",72,6,"First Order AT-ST",2018,158,"Star Wars",NA
"499","75201-1","43093",1,6,"First Order AT-ST",2018,158,"Star Wars",NA
"500","75201-1","61184",71,6,"First Order AT-ST",2018,158,"Star Wars",NA
"501","75201-1","92593",71,6,"First Order AT-ST",2018,158,"Star Wars",NA
"502","75204-1","15573",19,6,"Sandspeeder",2018,158,"Star Wars",NA
"503","75204-1","3020",72,6,"Sandspeeder",2018,158,"Star Wars",NA
"504","75204-1","3021",19,6,"Sandspeeder",2018,158,"Star Wars",NA
"505","75204-1","3022",72,6,"Sandspeeder",2018,158,"Star Wars",NA
"506","75204-1","3039",19,6,"Sandspeeder",2018,158,"Star Wars",NA
"507","75204-1","6141",36,6,"Sandspeeder",2018,158,"Star Wars",NA
"508","75101-1","2780",0,6,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"509","75101-1","3024",0,6,"First Order Special Forces TIE Fighter",2015,158,"Star Wars",NA
"510","75213-1","3710",72,6,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"511","75213-1","51739",71,6,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"512","75213-1","54200",40,6,"Star Wars Advent Calendar",2018,209,"Star Wars",207
"513","75226-1","15392",72,6,"Inferno Squad Battle Pack",2019,158,"Star Wars",NA
"514","75261-1","3022",28,6,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"515","75261-1","3069b",28,6,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"516","75261-1","4740",72,6,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"517","75261-1","61409",72,6,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"518","75261-1","63868",71,6,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"519","75261-1","73983",0,6,"Clone Scout Walker - 20th Anniversary Edition",2019,158,"Star Wars",NA
"520","75241-1","24201",71,6,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"521","75241-1","3003",15,6,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"522","75241-1","3022",72,6,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"523","75241-1","32064a",72,6,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"524","75241-1","3678b",15,6,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"525","75241-1","60478",72,6,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"526","75241-1","99207",71,6,"Action Battle Echo Base Defense",2019,158,"Star Wars",NA
"527","75238-1","54200",70,6,"Action Battle Endor Assault",2019,158,"Star Wars",NA
"528","75238-1","6141",84,6,"Action Battle Endor Assault",2019,158,"Star Wars",NA
"529","75244-1","15068",320,6,"Tantive IV",2019,158,"Star Wars",NA
"530","75244-1","15712",71,6,"Tantive IV",2019,158,"Star Wars",NA
"531","75244-1","2654",0,6,"Tantive IV",2019,158,"Star Wars",NA
"532","75244-1","3020",15,6,"Tantive IV",2019,158,"Star Wars",NA
"533","75244-1","3022",72,6,"Tantive IV",2019,158,"Star Wars",NA
"534","75244-1","3023",0,6,"Tantive IV",2019,158,"Star Wars",NA
"535","75244-1","3030",15,6,"Tantive IV",2019,158,"Star Wars",NA
"536","75244-1","3068b",71,6,"Tantive IV",2019,158,"Star Wars",NA
"537","75244-1","32002",19,6,"Tantive IV",2019,158,"Star Wars",NA
"538","75244-1","3701",15,6,"Tantive IV",2019,158,"Star Wars",NA
"539","75244-1","3703",15,6,"Tantive IV",2019,158,"Star Wars",NA
"540","75244-1","3710",0,6,"Tantive IV",2019,158,"Star Wars",NA
"541","75244-1","3710",15,6,"Tantive IV",2019,158,"Star Wars",NA
"542","75244-1","3710",226,6,"Tantive IV",2019,158,"Star Wars",NA
"543","75244-1","3710",320,6,"Tantive IV",2019,158,"Star Wars",NA
"544","75244-1","4032a",72,6,"Tantive IV",2019,158,"Star Wars",NA
"545","75244-1","41677",71,6,"Tantive IV",2019,158,"Star Wars",NA
"546","75244-1","41769",15,6,"Tantive IV",2019,158,"Star Wars",NA
"547","75244-1","41770",15,6,"Tantive IV",2019,158,"Star Wars",NA
"548","75244-1","54200",71,6,"Tantive IV",2019,158,"Star Wars",NA
"549","75244-1","59900",72,6,"Tantive IV",2019,158,"Star Wars",NA
"550","75244-1","60470b",71,6,"Tantive IV",2019,158,"Star Wars",NA
"551","75244-1","60479",15,6,"Tantive IV",2019,158,"Star Wars",NA
"552","75244-1","6091",15,6,"Tantive IV",2019,158,"Star Wars",NA
"553","75244-1","6141",27,6,"Tantive IV",2019,158,"Star Wars",NA
"554","75244-1","6141",36,6,"Tantive IV",2019,158,"Star Wars",NA
"555","75244-1","6636",320,6,"Tantive IV",2019,158,"Star Wars",NA
"556","75244-1","85941",15,6,"Tantive IV",2019,158,"Star Wars",NA
"557","75244-1","93273",15,6,"Tantive IV",2019,158,"Star Wars",NA
"558","75244-1","99207",0,6,"Tantive IV",2019,158,"Star Wars",NA
"559","75253-1","10928",72,6,"Droid Commander",2019,158,"Star Wars",NA
"560","75253-1","15207",70,6,"Droid Commander",2019,158,"Star Wars",NA
"561","75253-1","15672",15,6,"Droid Commander",2019,158,"Star Wars",NA
"562","75253-1","18654",72,6,"Droid Commander",2019,158,"Star Wars",NA
"563","75253-1","3003",72,6,"Droid Commander",2019,158,"Star Wars",NA
"564","75253-1","30157",70,6,"Droid Commander",2019,158,"Star Wars",NA
"565","75253-1","3020",72,6,"Droid Commander",2019,158,"Star Wars",NA
"566","75253-1","3021",72,6,"Droid Commander",2019,158,"Star Wars",NA
"567","75253-1","3040b",72,6,"Droid Commander",2019,158,"Star Wars",NA
"568","75253-1","3068b",15,6,"Droid Commander",2019,158,"Star Wars",NA
"569","75253-1","32123b",14,6,"Droid Commander",2019,158,"Star Wars",NA
"570","75253-1","32524",14,6,"Droid Commander",2019,158,"Star Wars",NA
"571","75253-1","3460",70,6,"Droid Commander",2019,158,"Star Wars",NA
"572","75253-1","3666",72,6,"Droid Commander",2019,158,"Star Wars",NA
"573","75253-1","44728",72,6,"Droid Commander",2019,158,"Star Wars",NA
"574","75253-1","6141",4,6,"Droid Commander",2019,158,"Star Wars",NA
"575","75253-1","6141",0,6,"Droid Commander",2019,158,"Star Wars",NA
"576","75253-1","93274",15,6,"Droid Commander",2019,158,"Star Wars",NA
"577","911948-1","26047",71,6,"AT-M6",2019,158,"Star Wars",NA
"578","911948-1","60478",72,6,"AT-M6",2019,158,"Star Wars",NA
"579","75094-1","11212",15,5,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"580","75094-1","2412b",0,5,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"581","75094-1","2780",0,5,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"582","75094-1","3009",15,5,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"583","75094-1","3024",71,5,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"584","75094-1","3024",15,5,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"585","75094-1","40490",15,5,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"586","75094-1","4460b",15,5,"Imperial Shuttle Tydirium",2015,158,"Star Wars",NA
"587","75046-1","2654",71,5,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"588","75046-1","3666",0,5,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"589","75046-1","4274",71,5,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"590","75046-1","60897",72,5,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"591","75046-1","6558",1,5,"Coruscant Police Gunship",2014,158,"Star Wars",NA
"592","8010-1","32002",8,5,"Darth Vader™",2002,158,"Star Wars",NA
"593","8010-1","32013",0,5,"Darth Vader™",2002,158,"Star Wars",NA
